,id,original_title,original_language,release_date,popularity,vote_average,vote_count,media_type,adult
6784,849869,길복순,Korean,2/17/2023,33.985,6.9,39,0,0
6785,603692,John Wick: Chapter 4,English,3/22/2023,2569.508,8.161,635,0,0
6786,493529,Dungeons & Dragons: Honor Among Thieves,English,3/23/2023,702.523,7.598,128,0,0
6787,932430,Prom Pact,English,3/30/2023,85.403,8,10,0,0
6788,95558,,English,,64.625,8,8,1,0
6789,816904,Momias,Spain,1/5/2023,1224.45,7.008,64,0,0
6790,514999,Murder Mystery,English,5/25/2019,197.421,6.252,3642,0,0
6791,1049638,Rye Lane,English,3/17/2023,30.374,7.778,18,0,0
6792,739405,Operation Fortune: Ruse de Guerre,English,1/4/2023,184.229,6.721,297,0,0
6793,158876,,Chinese,,58.304,8.4,9,1,0
6794,921355,Assassin,English,3/31/2023,80.805,4.8,11,0,0
6795,117465,,Japanese,,62.392,10,4,1,0
6796,933419,Champions,English,3/9/2023,104.315,6.512,43,0,0
6797,208891,,Japanese,,59.825,8.667,3,1,0
6798,878375,On a Wing and a Prayer,English,4/6/2023,53.714,8,4,0,0
6799,82856,,English,,1108.646,8.488,8697,1,0
6800,638974,Murder Mystery 2,English,3/26/2023,235.901,6.8,187,0,0
6801,677179,Creed III,English,3/1/2023,1537.879,7.2,561,0,0
6802,726759,Tetris,English,3/15/2023,66.661,7.7,100,0,0
6803,76600,Avatar: The Way of Water,English,12/14/2022,10224.28,7.742,6335,0,0
6804,849869,길복순,Korean,2/17/2023,33.985,6.9,39,0,0
6805,603692,John Wick: Chapter 4,English,3/22/2023,2569.508,8.161,635,0,0
6806,493529,Dungeons & Dragons: Honor Among Thieves,English,3/23/2023,702.523,7.598,128,0,0
6807,932430,Prom Pact,English,3/30/2023,85.403,8,10,0,0
6808,95558,,English,,64.625,8,8,1,0
6809,816904,Momias,Spain,1/5/2023,1224.45,7.008,64,0,0
6810,514999,Murder Mystery,English,5/25/2019,197.421,6.252,3642,0,0
6811,1049638,Rye Lane,English,3/17/2023,30.374,7.778,18,0,0
6812,739405,Operation Fortune: Ruse de Guerre,English,1/4/2023,184.229,6.721,297,0,0
6813,158876,,Chinese,,58.304,8.4,9,1,0
6814,921355,Assassin,English,3/31/2023,80.805,4.8,11,0,0
6815,117465,,Japanese,,62.392,10,4,1,0
6816,933419,Champions,English,3/9/2023,104.315,6.512,43,0,0
6817,208891,,Japanese,,59.825,8.667,3,1,0
6818,878375,On a Wing and a Prayer,English,4/6/2023,53.714,8,4,0,0
6819,82856,,English,,1108.646,8.488,8697,1,0
6820,638974,Murder Mystery 2,English,3/26/2023,235.901,6.8,187,0,0
6821,677179,Creed III,English,3/1/2023,1537.879,7.2,561,0,0
6822,726759,Tetris,English,3/15/2023,66.661,7.7,100,0,0
6823,76600,Avatar: The Way of Water,English,12/14/2022,10224.28,7.742,6335,0,0
6824,849869,길복순,Korean,2/17/2023,33.985,6.9,39,0,0
6825,603692,John Wick: Chapter 4,English,3/22/2023,2569.508,8.161,635,0,0
6826,493529,Dungeons & Dragons: Honor Among Thieves,English,3/23/2023,702.523,7.598,128,0,0
6827,932430,Prom Pact,English,3/30/2023,85.403,8,10,0,0
6828,95558,,English,,64.625,8,8,1,0
6829,816904,Momias,Spain,1/5/2023,1224.45,7.008,64,0,0
6830,514999,Murder Mystery,English,5/25/2019,197.421,6.252,3642,0,0
6831,1049638,Rye Lane,English,3/17/2023,30.374,7.778,18,0,0
6832,739405,Operation Fortune: Ruse de Guerre,English,1/4/2023,184.229,6.721,297,0,0
6833,158876,,Chinese,,58.304,8.4,9,1,0
6834,921355,Assassin,English,3/31/2023,80.805,4.8,11,0,0
6835,117465,,Japanese,,62.392,10,4,1,0
6836,933419,Champions,English,3/9/2023,104.315,6.512,43,0,0
6837,208891,,Japanese,,59.825,8.667,3,1,0
6838,878375,On a Wing and a Prayer,English,4/6/2023,53.714,8,4,0,0
6839,82856,,English,,1108.646,8.488,8697,1,0
6840,638974,Murder Mystery 2,English,3/26/2023,235.901,6.8,187,0,0
6841,677179,Creed III,English,3/1/2023,1537.879,7.2,561,0,0
6842,726759,Tetris,English,3/15/2023,66.661,7.7,100,0,0
6843,76600,Avatar: The Way of Water,English,12/14/2022,10224.28,7.742,6335,0,0
6844,849869,길복순,Korean,2/17/2023,33.985,6.9,39,0,0
6845,603692,John Wick: Chapter 4,English,3/22/2023,2569.508,8.161,635,0,0
6846,493529,Dungeons & Dragons: Honor Among Thieves,English,3/23/2023,702.523,7.598,128,0,0
6847,932430,Prom Pact,English,3/30/2023,85.403,8,10,0,0
6848,95558,,English,,64.625,8,8,1,0
6849,816904,Momias,Spain,1/5/2023,1224.45,7.008,64,0,0
6850,514999,Murder Mystery,English,5/25/2019,197.421,6.252,3642,0,0
6851,1049638,Rye Lane,English,3/17/2023,30.374,7.778,18,0,0
6852,739405,Operation Fortune: Ruse de Guerre,English,1/4/2023,184.229,6.721,297,0,0
6853,158876,,Chinese,,58.304,8.4,9,1,0
6854,921355,Assassin,English,3/31/2023,80.805,4.8,11,0,0
6855,117465,,Japanese,,62.392,10,4,1,0
6856,933419,Champions,English,3/9/2023,104.315,6.512,43,0,0
6857,208891,,Japanese,,59.825,8.667,3,1,0
6858,878375,On a Wing and a Prayer,English,4/6/2023,53.714,8,4,0,0
6859,82856,,English,,1108.646,8.488,8697,1,0
6860,638974,Murder Mystery 2,English,3/26/2023,235.901,6.8,187,0,0
6861,677179,Creed III,English,3/1/2023,1537.879,7.2,561,0,0
6862,726759,Tetris,English,3/15/2023,66.661,7.7,100,0,0
6863,76600,Avatar: The Way of Water,English,12/14/2022,10224.28,7.742,6335,0,0
6864,849869,길복순,Korean,2/17/2023,33.985,6.9,39,0,0
6865,603692,John Wick: Chapter 4,English,3/22/2023,2569.508,8.161,635,0,0
6866,493529,Dungeons & Dragons: Honor Among Thieves,English,3/23/2023,702.523,7.598,128,0,0
6867,932430,Prom Pact,English,3/30/2023,85.403,8,10,0,0
6868,95558,,English,,64.625,8,8,1,0
6869,816904,Momias,Spain,1/5/2023,1224.45,7.008,64,0,0
6870,514999,Murder Mystery,English,5/25/2019,197.421,6.252,3642,0,0
6871,1049638,Rye Lane,English,3/17/2023,30.374,7.778,18,0,0
6872,739405,Operation Fortune: Ruse de Guerre,English,1/4/2023,184.229,6.721,297,0,0
6873,158876,,Chinese,,58.304,8.4,9,1,0
6874,921355,Assassin,English,3/31/2023,80.805,4.8,11,0,0
6875,117465,,Japanese,,62.392,10,4,1,0
6876,933419,Champions,English,3/9/2023,104.315,6.512,43,0,0
6877,208891,,Japanese,,59.825,8.667,3,1,0
6878,878375,On a Wing and a Prayer,English,4/6/2023,53.714,8,4,0,0
6879,82856,,English,,1108.646,8.488,8697,1,0
6880,638974,Murder Mystery 2,English,3/26/2023,235.901,6.8,187,0,0
6881,677179,Creed III,English,3/1/2023,1537.879,7.2,561,0,0
6882,726759,Tetris,English,3/15/2023,66.661,7.7,100,0,0
6883,76600,Avatar: The Way of Water,English,12/14/2022,10224.28,7.742,6335,0,0
6884,849869,길복순,Korean,2/17/2023,33.985,6.9,39,0,0
6885,603692,John Wick: Chapter 4,English,3/22/2023,2569.508,8.161,635,0,0
6886,493529,Dungeons & Dragons: Honor Among Thieves,English,3/23/2023,702.523,7.598,128,0,0
6887,932430,Prom Pact,English,3/30/2023,85.403,8,10,0,0
6888,95558,,English,,64.625,8,8,1,0
6889,816904,Momias,Spain,1/5/2023,1224.45,7.008,64,0,0
6890,514999,Murder Mystery,English,5/25/2019,197.421,6.252,3642,0,0
6891,1049638,Rye Lane,English,3/17/2023,30.374,7.778,18,0,0
6892,739405,Operation Fortune: Ruse de Guerre,English,1/4/2023,184.229,6.721,297,0,0
6893,158876,,Chinese,,58.304,8.4,9,1,0
6894,921355,Assassin,English,3/31/2023,80.805,4.8,11,0,0
6895,117465,,Japanese,,62.392,10,4,1,0
6896,933419,Champions,English,3/9/2023,104.315,6.512,43,0,0
6897,208891,,Japanese,,59.825,8.667,3,1,0
6898,878375,On a Wing and a Prayer,English,4/6/2023,53.714,8,4,0,0
6899,82856,,English,,1108.646,8.488,8697,1,0
6900,638974,Murder Mystery 2,English,3/26/2023,235.901,6.8,187,0,0
6901,677179,Creed III,English,3/1/2023,1537.879,7.2,561,0,0
6902,726759,Tetris,English,3/15/2023,66.661,7.7,100,0,0
6903,76600,Avatar: The Way of Water,English,12/14/2022,10224.28,7.742,6335,0,0
6904,849869,길복순,Korean,2/17/2023,33.985,6.9,39,0,0
6905,603692,John Wick: Chapter 4,English,3/22/2023,2569.508,8.161,635,0,0
6906,493529,Dungeons & Dragons: Honor Among Thieves,English,3/23/2023,702.523,7.598,128,0,0
6907,932430,Prom Pact,English,3/30/2023,85.403,8,10,0,0
6908,95558,,English,,64.625,8,8,1,0
6909,816904,Momias,Spain,1/5/2023,1224.45,7.008,64,0,0
6910,514999,Murder Mystery,English,5/25/2019,197.421,6.252,3642,0,0
6911,1049638,Rye Lane,English,3/17/2023,30.374,7.778,18,0,0
6912,739405,Operation Fortune: Ruse de Guerre,English,1/4/2023,184.229,6.721,297,0,0
6913,158876,,Chinese,,58.304,8.4,9,1,0
6914,921355,Assassin,English,3/31/2023,80.805,4.8,11,0,0
6915,117465,,Japanese,,62.392,10,4,1,0
6916,933419,Champions,English,3/9/2023,104.315,6.512,43,0,0
6917,208891,,Japanese,,59.825,8.667,3,1,0
6918,878375,On a Wing and a Prayer,English,4/6/2023,53.714,8,4,0,0
6919,82856,,English,,1108.646,8.488,8697,1,0
6920,638974,Murder Mystery 2,English,3/26/2023,235.901,6.8,187,0,0
6921,677179,Creed III,English,3/1/2023,1537.879,7.2,561,0,0
6922,726759,Tetris,English,3/15/2023,66.661,7.7,100,0,0
6923,76600,Avatar: The Way of Water,English,12/14/2022,10224.28,7.742,6335,0,0
6924,849869,길복순,Korean,2/17/2023,33.985,6.9,39,0,0
6925,603692,John Wick: Chapter 4,English,3/22/2023,2569.508,8.161,635,0,0
6926,493529,Dungeons & Dragons: Honor Among Thieves,English,3/23/2023,702.523,7.598,128,0,0
6927,932430,Prom Pact,English,3/30/2023,85.403,8,10,0,0
6928,95558,,English,,64.625,8,8,1,0
6929,816904,Momias,Spain,1/5/2023,1224.45,7.008,64,0,0
6930,514999,Murder Mystery,English,5/25/2019,197.421,6.252,3642,0,0
6931,1049638,Rye Lane,English,3/17/2023,30.374,7.778,18,0,0
6932,739405,Operation Fortune: Ruse de Guerre,English,1/4/2023,184.229,6.721,297,0,0
6933,158876,,Chinese,,58.304,8.4,9,1,0
6934,921355,Assassin,English,3/31/2023,80.805,4.8,11,0,0
6935,117465,,Japanese,,62.392,10,4,1,0
6936,933419,Champions,English,3/9/2023,104.315,6.512,43,0,0
6937,208891,,Japanese,,59.825,8.667,3,1,0
6938,878375,On a Wing and a Prayer,English,4/6/2023,53.714,8,4,0,0
6939,82856,,English,,1108.646,8.488,8697,1,0
6940,638974,Murder Mystery 2,English,3/26/2023,235.901,6.8,187,0,0
6941,677179,Creed III,English,3/1/2023,1537.879,7.2,561,0,0
6942,726759,Tetris,English,3/15/2023,66.661,7.7,100,0,0
6943,76600,Avatar: The Way of Water,English,12/14/2022,10224.28,7.742,6335,0,0
6944,849869,길복순,Korean,2/17/2023,33.985,6.9,39,0,0
6945,603692,John Wick: Chapter 4,English,3/22/2023,2569.508,8.161,635,0,0
6946,493529,Dungeons & Dragons: Honor Among Thieves,English,3/23/2023,702.523,7.598,128,0,0
6947,932430,Prom Pact,English,3/30/2023,85.403,8,10,0,0
6948,95558,,English,,64.625,8,8,1,0
6949,816904,Momias,Spain,1/5/2023,1224.45,7.008,64,0,0
6950,514999,Murder Mystery,English,5/25/2019,197.421,6.252,3642,0,0
6951,1049638,Rye Lane,English,3/17/2023,30.374,7.778,18,0,0
6952,739405,Operation Fortune: Ruse de Guerre,English,1/4/2023,184.229,6.721,297,0,0
6953,158876,,Chinese,,58.304,8.4,9,1,0
6954,921355,Assassin,English,3/31/2023,80.805,4.8,11,0,0
6955,117465,,Japanese,,62.392,10,4,1,0
6956,933419,Champions,English,3/9/2023,104.315,6.512,43,0,0
6957,208891,,Japanese,,59.825,8.667,3,1,0
6958,878375,On a Wing and a Prayer,English,4/6/2023,53.714,8,4,0,0
6959,82856,,English,,1108.646,8.488,8697,1,0
6960,638974,Murder Mystery 2,English,3/26/2023,235.901,6.8,187,0,0
6961,677179,Creed III,English,3/1/2023,1537.879,7.2,561,0,0
6962,726759,Tetris,English,3/15/2023,66.661,7.7,100,0,0
6963,76600,Avatar: The Way of Water,English,12/14/2022,10224.28,7.742,6335,0,0
6964,849869,길복순,Korean,2/17/2023,33.985,6.9,39,0,0
6965,603692,John Wick: Chapter 4,English,3/22/2023,2569.508,8.161,635,0,0
6966,493529,Dungeons & Dragons: Honor Among Thieves,English,3/23/2023,702.523,7.598,128,0,0
6967,932430,Prom Pact,English,3/30/2023,85.403,8,10,0,0
6968,95558,,English,,64.625,8,8,1,0
6969,816904,Momias,Spain,1/5/2023,1224.45,7.008,64,0,0
6970,514999,Murder Mystery,English,5/25/2019,197.421,6.252,3642,0,0
6971,1049638,Rye Lane,English,3/17/2023,30.374,7.778,18,0,0
6972,739405,Operation Fortune: Ruse de Guerre,English,1/4/2023,184.229,6.721,297,0,0
6973,158876,,Chinese,,58.304,8.4,9,1,0
6974,921355,Assassin,English,3/31/2023,80.805,4.8,11,0,0
6975,117465,,Japanese,,62.392,10,4,1,0
6976,933419,Champions,English,3/9/2023,104.315,6.512,43,0,0
6977,208891,,Japanese,,59.825,8.667,3,1,0
6978,878375,On a Wing and a Prayer,English,4/6/2023,53.714,8,4,0,0
6979,82856,,English,,1108.646,8.488,8697,1,0
6980,638974,Murder Mystery 2,English,3/26/2023,235.901,6.8,187,0,0
6981,677179,Creed III,English,3/1/2023,1537.879,7.2,561,0,0
6982,726759,Tetris,English,3/15/2023,66.661,7.7,100,0,0
6983,76600,Avatar: The Way of Water,English,12/14/2022,10224.28,7.742,6335,0,0
6984,849869,길복순,Korean,2/17/2023,33.985,6.9,39,0,0
6985,603692,John Wick: Chapter 4,English,3/22/2023,2569.508,8.161,635,0,0
6986,493529,Dungeons & Dragons: Honor Among Thieves,English,3/23/2023,702.523,7.598,128,0,0
6987,932430,Prom Pact,English,3/30/2023,85.403,8,10,0,0
6988,95558,,English,,64.625,8,8,1,0
6989,816904,Momias,Spain,1/5/2023,1224.45,7.008,64,0,0
6990,514999,Murder Mystery,English,5/25/2019,197.421,6.252,3642,0,0
6991,1049638,Rye Lane,English,3/17/2023,30.374,7.778,18,0,0
6992,739405,Operation Fortune: Ruse de Guerre,English,1/4/2023,184.229,6.721,297,0,0
6993,158876,,Chinese,,58.304,8.4,9,1,0
6994,921355,Assassin,English,3/31/2023,80.805,4.8,11,0,0
6995,117465,,Japanese,,62.392,10,4,1,0
6996,933419,Champions,English,3/9/2023,104.315,6.512,43,0,0
6997,208891,,Japanese,,59.825,8.667,3,1,0
6998,878375,On a Wing and a Prayer,English,4/6/2023,53.714,8,4,0,0
6999,82856,,English,,1108.646,8.488,8697,1,0
7000,638974,Murder Mystery 2,English,3/26/2023,235.901,6.8,187,0,0
7001,677179,Creed III,English,3/1/2023,1537.879,7.2,561,0,0
7002,726759,Tetris,English,3/15/2023,66.661,7.7,100,0,0
7003,76600,Avatar: The Way of Water,English,12/14/2022,10224.28,7.742,6335,0,0
7004,849869,길복순,Korean,2/17/2023,33.985,6.9,39,0,0
7005,603692,John Wick: Chapter 4,English,3/22/2023,2569.508,8.161,635,0,0
7006,493529,Dungeons & Dragons: Honor Among Thieves,English,3/23/2023,702.523,7.598,128,0,0
7007,932430,Prom Pact,English,3/30/2023,85.403,8,10,0,0
7008,95558,,English,,64.625,8,8,1,0
7009,816904,Momias,Spain,1/5/2023,1224.45,7.008,64,0,0
7010,514999,Murder Mystery,English,5/25/2019,197.421,6.252,3642,0,0
7011,1049638,Rye Lane,English,3/17/2023,30.374,7.778,18,0,0
7012,739405,Operation Fortune: Ruse de Guerre,English,1/4/2023,184.229,6.721,297,0,0
7013,158876,,Chinese,,58.304,8.4,9,1,0
7014,921355,Assassin,English,3/31/2023,80.805,4.8,11,0,0
7015,117465,,Japanese,,62.392,10,4,1,0
7016,933419,Champions,English,3/9/2023,104.315,6.512,43,0,0
7017,208891,,Japanese,,59.825,8.667,3,1,0
7018,878375,On a Wing and a Prayer,English,4/6/2023,53.714,8,4,0,0
7019,82856,,English,,1108.646,8.488,8697,1,0
7020,638974,Murder Mystery 2,English,3/26/2023,235.901,6.8,187,0,0
7021,677179,Creed III,English,3/1/2023,1537.879,7.2,561,0,0
7022,726759,Tetris,English,3/15/2023,66.661,7.7,100,0,0
7023,76600,Avatar: The Way of Water,English,12/14/2022,10224.28,7.742,6335,0,0
7024,849869,길복순,Korean,2/17/2023,33.985,6.9,39,0,0
7025,603692,John Wick: Chapter 4,English,3/22/2023,2569.508,8.161,635,0,0
7026,493529,Dungeons & Dragons: Honor Among Thieves,English,3/23/2023,702.523,7.598,128,0,0
7027,932430,Prom Pact,English,3/30/2023,85.403,8,10,0,0
7028,95558,,English,,64.625,8,8,1,0
7029,816904,Momias,Spain,1/5/2023,1224.45,7.008,64,0,0
7030,514999,Murder Mystery,English,5/25/2019,197.421,6.252,3642,0,0
7031,1049638,Rye Lane,English,3/17/2023,30.374,7.778,18,0,0
7032,739405,Operation Fortune: Ruse de Guerre,English,1/4/2023,184.229,6.721,297,0,0
7033,158876,,Chinese,,58.304,8.4,9,1,0
7034,921355,Assassin,English,3/31/2023,80.805,4.8,11,0,0
7035,117465,,Japanese,,62.392,10,4,1,0
7036,933419,Champions,English,3/9/2023,104.315,6.512,43,0,0
7037,208891,,Japanese,,59.825,8.667,3,1,0
7038,878375,On a Wing and a Prayer,English,4/6/2023,53.714,8,4,0,0
7039,82856,,English,,1108.646,8.488,8697,1,0
7040,638974,Murder Mystery 2,English,3/26/2023,235.901,6.8,187,0,0
7041,677179,Creed III,English,3/1/2023,1537.879,7.2,561,0,0
7042,726759,Tetris,English,3/15/2023,66.661,7.7,100,0,0
7043,76600,Avatar: The Way of Water,English,12/14/2022,10224.28,7.742,6335,0,0
7044,849869,길복순,Korean,2/17/2023,33.985,6.9,39,0,0
7045,603692,John Wick: Chapter 4,English,3/22/2023,2569.508,8.161,635,0,0
7046,493529,Dungeons & Dragons: Honor Among Thieves,English,3/23/2023,702.523,7.598,128,0,0
7047,932430,Prom Pact,English,3/30/2023,85.403,8,10,0,0
7048,95558,,English,,64.625,8,8,1,0
7049,816904,Momias,Spain,1/5/2023,1224.45,7.008,64,0,0
7050,514999,Murder Mystery,English,5/25/2019,197.421,6.252,3642,0,0
7051,1049638,Rye Lane,English,3/17/2023,30.374,7.778,18,0,0
7052,739405,Operation Fortune: Ruse de Guerre,English,1/4/2023,184.229,6.721,297,0,0
7053,158876,,Chinese,,58.304,8.4,9,1,0
7054,921355,Assassin,English,3/31/2023,80.805,4.8,11,0,0
7055,117465,,Japanese,,62.392,10,4,1,0
7056,933419,Champions,English,3/9/2023,104.315,6.512,43,0,0
7057,208891,,Japanese,,59.825,8.667,3,1,0
7058,878375,On a Wing and a Prayer,English,4/6/2023,53.714,8,4,0,0
7059,82856,,English,,1108.646,8.488,8697,1,0
7060,638974,Murder Mystery 2,English,3/26/2023,235.901,6.8,187,0,0
7061,677179,Creed III,English,3/1/2023,1537.879,7.2,561,0,0
7062,726759,Tetris,English,3/15/2023,66.661,7.7,100,0,0
7063,76600,Avatar: The Way of Water,English,12/14/2022,10224.28,7.742,6335,0,0
7064,849869,길복순,Korean,2/17/2023,33.985,6.9,39,0,0
7065,603692,John Wick: Chapter 4,English,3/22/2023,2569.508,8.161,635,0,0
7066,493529,Dungeons & Dragons: Honor Among Thieves,English,3/23/2023,702.523,7.598,128,0,0
7067,932430,Prom Pact,English,3/30/2023,85.403,8,10,0,0
7068,95558,,English,,64.625,8,8,1,0
7069,816904,Momias,Spain,1/5/2023,1224.45,7.008,64,0,0
7070,514999,Murder Mystery,English,5/25/2019,197.421,6.252,3642,0,0
7071,1049638,Rye Lane,English,3/17/2023,30.374,7.778,18,0,0
7072,739405,Operation Fortune: Ruse de Guerre,English,1/4/2023,184.229,6.721,297,0,0
7073,158876,,Chinese,,58.304,8.4,9,1,0
7074,921355,Assassin,English,3/31/2023,80.805,4.8,11,0,0
7075,117465,,Japanese,,62.392,10,4,1,0
7076,933419,Champions,English,3/9/2023,104.315,6.512,43,0,0
7077,208891,,Japanese,,59.825,8.667,3,1,0
7078,878375,On a Wing and a Prayer,English,4/6/2023,53.714,8,4,0,0
7079,82856,,English,,1108.646,8.488,8697,1,0
7080,638974,Murder Mystery 2,English,3/26/2023,235.901,6.8,187,0,0
7081,677179,Creed III,English,3/1/2023,1537.879,7.2,561,0,0
7082,726759,Tetris,English,3/15/2023,66.661,7.7,100,0,0
7083,76600,Avatar: The Way of Water,English,12/14/2022,10224.28,7.742,6335,0,0
7084,849869,길복순,Korean,2/17/2023,33.985,6.9,39,0,0
7085,603692,John Wick: Chapter 4,English,3/22/2023,2569.508,8.161,635,0,0
7086,493529,Dungeons & Dragons: Honor Among Thieves,English,3/23/2023,702.523,7.598,128,0,0
7087,932430,Prom Pact,English,3/30/2023,85.403,8,10,0,0
7088,95558,,English,,64.625,8,8,1,0
7089,816904,Momias,Spain,1/5/2023,1224.45,7.008,64,0,0
7090,514999,Murder Mystery,English,5/25/2019,197.421,6.252,3642,0,0
7091,1049638,Rye Lane,English,3/17/2023,30.374,7.778,18,0,0
7092,739405,Operation Fortune: Ruse de Guerre,English,1/4/2023,184.229,6.721,297,0,0
7093,158876,,Chinese,,58.304,8.4,9,1,0
7094,921355,Assassin,English,3/31/2023,80.805,4.8,11,0,0
7095,117465,,Japanese,,62.392,10,4,1,0
7096,933419,Champions,English,3/9/2023,104.315,6.512,43,0,0
7097,208891,,Japanese,,59.825,8.667,3,1,0
7098,878375,On a Wing and a Prayer,English,4/6/2023,53.714,8,4,0,0
7099,82856,,English,,1108.646,8.488,8697,1,0
7100,638974,Murder Mystery 2,English,3/26/2023,235.901,6.8,187,0,0
7101,677179,Creed III,English,3/1/2023,1537.879,7.2,561,0,0
7102,726759,Tetris,English,3/15/2023,66.661,7.7,100,0,0
7103,76600,Avatar: The Way of Water,English,12/14/2022,10224.28,7.742,6335,0,0
7104,849869,길복순,Korean,2/17/2023,33.985,6.9,39,0,0
7105,603692,John Wick: Chapter 4,English,3/22/2023,2569.508,8.161,635,0,0
7106,493529,Dungeons & Dragons: Honor Among Thieves,English,3/23/2023,702.523,7.598,128,0,0
7107,932430,Prom Pact,English,3/30/2023,85.403,8,10,0,0
7108,95558,,English,,64.625,8,8,1,0
7109,816904,Momias,Spain,1/5/2023,1224.45,7.008,64,0,0
7110,514999,Murder Mystery,English,5/25/2019,197.421,6.252,3642,0,0
7111,1049638,Rye Lane,English,3/17/2023,30.374,7.778,18,0,0
7112,739405,Operation Fortune: Ruse de Guerre,English,1/4/2023,184.229,6.721,297,0,0
7113,158876,,Chinese,,58.304,8.4,9,1,0
7114,921355,Assassin,English,3/31/2023,80.805,4.8,11,0,0
7115,117465,,Japanese,,62.392,10,4,1,0
7116,933419,Champions,English,3/9/2023,104.315,6.512,43,0,0
7117,208891,,Japanese,,59.825,8.667,3,1,0
7118,878375,On a Wing and a Prayer,English,4/6/2023,53.714,8,4,0,0
7119,82856,,English,,1108.646,8.488,8697,1,0
7120,638974,Murder Mystery 2,English,3/26/2023,235.901,6.8,187,0,0
7121,677179,Creed III,English,3/1/2023,1537.879,7.2,561,0,0
7122,726759,Tetris,English,3/15/2023,66.661,7.7,100,0,0
7123,76600,Avatar: The Way of Water,English,12/14/2022,10224.28,7.742,6335,0,0
7124,849869,길복순,Korean,2/17/2023,33.985,6.9,39,0,0
7125,603692,John Wick: Chapter 4,English,3/22/2023,2569.508,8.161,635,0,0
7126,493529,Dungeons & Dragons: Honor Among Thieves,English,3/23/2023,702.523,7.598,128,0,0
7127,932430,Prom Pact,English,3/30/2023,85.403,8,10,0,0
7128,95558,,English,,64.625,8,8,1,0
7129,816904,Momias,Spain,1/5/2023,1224.45,7.008,64,0,0
7130,514999,Murder Mystery,English,5/25/2019,197.421,6.252,3642,0,0
7131,1049638,Rye Lane,English,3/17/2023,30.374,7.778,18,0,0
7132,739405,Operation Fortune: Ruse de Guerre,English,1/4/2023,184.229,6.721,297,0,0
7133,158876,,Chinese,,58.304,8.4,9,1,0
7134,921355,Assassin,English,3/31/2023,80.805,4.8,11,0,0
7135,117465,,Japanese,,62.392,10,4,1,0
7136,933419,Champions,English,3/9/2023,104.315,6.512,43,0,0
7137,208891,,Japanese,,59.825,8.667,3,1,0
7138,878375,On a Wing and a Prayer,English,4/6/2023,53.714,8,4,0,0
7139,82856,,English,,1108.646,8.488,8697,1,0
7140,638974,Murder Mystery 2,English,3/26/2023,235.901,6.8,187,0,0
7141,677179,Creed III,English,3/1/2023,1537.879,7.2,561,0,0
